Unnamed: 0,Tipo de accidente,Descripción del accidente,preprocessed_text
92,Colisión de vehículos,"Colisión de vehículos en carril derecho, con heridos. Corte de carril derecho y transfer 07CC","['colision', 'vehiculos', 'carril', 'derecho', 'heridos', 'corte', 'carril', 'derecho', 'transfer', '07cc']"
93,Salida de vía,"Accidente salida de vía, en lado izqierdo con daños al patrimonio recojo restos","['accidente', 'salida', 'via', 'izqierdo', 'daños', 'patrimonio', 'recojo', 'restos']"
94,Colisión de vehículos,2vehiculos colisionan por alcance y salen por sus medios.,"['2vehiculos', 'colisionan', 'alcance', 'salen', 'medios']"
95,Colisión de vehículos,Colisión de 2 vehiculd en carril izq. Policia los traslada a arcen derecho.,"['colision', '2', 'vehiculd', 'carril', 'izq', 'policia', 'traslada', 'arcen', 'derecho']"
96,Colisión de vehículos,"Colisión alcance, sin heridos ni daños, carril derecho, vehiculo 1 abandona por sus medios, vehiculos 2 grua propia.","['colision', 'alcance', 'heridos', 'daños', 'carril', 'derecho', 'vehiculo', '1', 'abandona', 'medios', 'vehiculos', '2', 'grua']"
97,Colisión de vehículos,Colisión de vehiculos en carril izquierdo. Sin heridos.,"['colision', 'vehiculos', 'carril', 'izquierdo', 'heridos']"
98,Colisión de vehículos,"Salida de via de motorista carril derecho. Al caer la moto golpea vehiculo. A mi llegada encuentro a 2 vehiculos, carril derecho, corto 2 cariles derechos, a espera de Samur, que atiende y traslada al Gregorio marañon (leve)","['salida', 'via', 'motorista', 'carril', 'derecho', 'caer', 'moto', 'golpea', 'vehiculo', 'llegada', 'encuentro', '2', 'vehiculos', 'carril', 'derecho', 'corto', '2', 'cariles', 'derechos', 'espera', 'samur', 'atiende', 'traslada', 'gregorio', 'marañon', 'leve']"
99,Colisión de vehículos,"Aviso: colisión de vehiculos sin daños, ni heridos.","['aviso', 'colision', 'vehiculos', 'daños', 'heridos']"
100,Colisión de vehículos,"Colisión alcance arcen derecho, sin heridos ni daños, corto 1/4 carril derecho, hasta retirada de estos por sus medios una vez intercambian datos.","['colision', 'alcance', 'arcen', 'derecho', 'heridos', 'daños', 'corto', '14', 'carril', 'derecho', 'retirada', 'medios', 'intercambian', 'datos']"
101,Colisión de vehículos,Colisión de vehiculos carril central. Los retiroa al arcen derecho. Herido trasladado por Samur.,"['colision', 'vehiculos', 'carril', 'central', 'retiroa', 'arcen', 'derecho', 'herido', 'trasladado', 'samur']"
102,Colisión de vehículos,"Colisión de vehiculos arcen derecho,  a mi llegafa solo hay 1 vehiculo, sin heridos ni daños, corto 1/4 carril derecho, hasta retirada de este en grua propia.","['colision', 'vehiculos', 'arcen', 'derecho', 'llegafa', '1', 'vehiculo', 'heridos', 'daños', 'corto', '14', 'carril', 'derecho', 'retirada', 'grua']"
103,Colisión de vehículos,C,[]
104,Colisión de vehículos,S,[]
105,Salida de vía,"Señalizar accidente, salida de via, con daños al patrimonio, sin heridos, cortando cariles centrales. La bañera y el hito lo reparamos","['señalizar', 'accidente', 'salida', 'via', 'daños', 'patrimonio', 'heridos', 'cortando', 'cariles', 'centrales', 'bañera', 'hito', 'reparamos']"
106,Colisión de vehículos,Aviso C. Control accidente por alcance cortando carril derecho. Junto con Policía movemos vehiculos mas alente a arcen derecho.,"['aviso', 'control', 'accidente', 'alcance', 'cortando', 'carril', 'derecho', 'policia', 'movemos', 'vehiculos', 'alente', 'arcen', 'derecho']"
107,Salida de vía,"Accidente de moto sin contrario, Policía lo traslada del PK 9+900 al 9+600, el herido es trasladado al Gregorio Marañon.","['accidente', 'moto', 'contrario', 'policia', 'traslada', 'pk', '9900', '9600', 'herido', 'trasladado', 'gregorio', 'marañon']"
108,Salida de vía,Encuentro coche en carril derecho metido en la barrera despues de darse contra el muro.,"['encuentro', 'coche', 'carril', 'derecho', 'metido', 'barrera', 'darse', 'muro']"
109,Colisión de vehículos,"Colisión vehiculos por alcance, salen por sus medios. Recogemos cristales y volvemos a base.","['colision', 'vehiculos', 'alcance', 'salen', 'medios', 'recogemos', 'cristales', 'volvemos', 'base']"
110,Salida de vía,"Vehiculo colisiona con bordillo, lo sacamos al exterior en plataforma C.10","['vehiculo', 'colisiona', 'bordillo', 'sacamos', 'exterior', 'plataforma', 'c10']"
111,Salida de vía,Salida de via con resultado de vuelco. Se corta carril derecho hasta que SAMUR atiende a usuario dando de alta en punto. Policía solicita presencia de baldeadora para baldear todo el ramal. Vehículo grúa propia,"['salida', 'via', 'resultado', 'vuelco', 'corta', 'carril', 'derecho', 'samur', 'atiende', 'usuario', 'dando', 'alta', 'punto', 'policia', 'solicita', 'presencia', 'baldeadora', 'baldear', 'ramal', 'vehiculo', 'grua']"
112,Salida de vía,Encuentro coche cruzado en el carril después de darse contra la barandilla,"['encuentro', 'coche', 'cruzado', 'carril', 'darse', 'barandilla']"
113,Salida de vía,Accidente sin heridos en carril derecho,"['accidente', 'heridos', 'carril', 'derecho']"
114,Salida de vía,"Vehículo averiado, lo sacamos al exterior en la C-10. el vehículo se golpea con el bordillo, sin daños","['vehiculo', 'averiado', 'sacamos', 'exterior', 'c10', 'vehiculo', 'golpea', 'bordillo', 'daños']"
115,Colisión de vehículos,Accidente sin heridos en carril derecho,"['accidente', 'heridos', 'carril', 'derecho']"
116,Salida de vía,Señalizar vehículo en arcén derecho,"['señalizar', 'vehiculo', 'arcen', 'derecho']"
117,Salida de vía,Salida de vía con colisión contra muro en lado derecho. Dejo señalizada a guardia civil a la espera de atestados y me retiro,"['salida', 'via', 'colision', 'muro', 'derecho', 'dejo', 'señalizada', 'guardia', 'civil', 'espera', 'atestados', 'retiro']"
118,Colisión de vehículos,Señalizar accidente por alcance en arcén derecho,"['señalizar', 'accidente', 'alcance', 'arcen', 'derecho']"
119,Colisión de vehículos,Colisión lateral de 2 vehículos en carril derecho,"['colision', 'lateral', '2', 'vehiculos', 'carril', 'derecho']"
120,Colisión de vehículos,"Señalizar vehículos en carril derecho. 2 vehículos abandonan por sus medios, el otro es movido por Policía al 09XL70 arcén derecho, señalizo a la espera de grúa.","['señalizar', 'vehiculos', 'carril', 'derecho', '2', 'vehiculos', 'abandonan', 'medios', 'movido', 'policia', '09xl70', 'arcen', 'derecho', 'señalizo', 'espera', 'grua']"
121,Colisión de vehículos,Señalizar vehículos en carril izquierdo,"['señalizar', 'vehiculos', 'carril', 'izquierdo']"
122,Colisión de vehículos,Colisión en carril central sin daños ni heridos. Policía los retira al carril BUS,"['colision', 'carril', 'central', 'daños', 'heridos', 'policia', 'retira', 'carril', 'bus']"
123,Colisión de vehículos,Colisión sin daños ni heridos en carril izquierdo,"['colision', 'daños', 'heridos', 'carril', 'izquierdo']"
124,Colisión de vehículos,"Accidente por alcance entre 2 vehículos en carril izquierdo, nos comunica el CCT la presencia de Policía. Antes de nuestra llegada nos anulan incidencia; los vehículos salen con Policía al exterior","['accidente', 'alcance', '2', 'vehiculos', 'carril', 'izquierdo', 'comunica', 'cct', 'presencia', 'policia', 'llegada', 'anulan', 'incidencia', 'vehiculos', 'salen', 'policia', 'exterior']"
125,Colisión de vehículos,Señalizar vehículos en carril derecho,"['señalizar', 'vehiculos', 'carril', 'derecho']"
126,Colisión de vehículos,Accidente en carril izquierdo. Herido trasladado al Hospital 12 de Octubre,"['accidente', 'carril', 'izquierdo', 'herido', 'trasladado', 'hospital', '12', 'octubre']"
127,Colisión de vehículos,"Colisión de vehículos, a mi llegada al punto sólo hay 1 vehículo en el mismo con Policía, sin heridos ni daños. Corto medio carril derecho hasta retirada de este con grúa propia","['colision', 'vehiculos', 'llegada', 'punto', '1', 'vehiculo', 'policia', 'heridos', 'daños', 'corto', 'carril', 'derecho', 'retirada', 'grua']"
128,Colisión obstáculo,Al vehículo 2 se le ha soltado la rueda de repuesto y el vehículo ha impactado con ella. No hay heridos ni datos en túnel. Limpiamos unos 50 minutos de aceite con desengrasante y posterior baldeo. Sacamos los dos vehículos a la C/ S. Ambrosio,"['vehiculo', '2', 'soltado', 'rueda', 'repuesto', 'vehiculo', 'impactado', 'heridos', 'datos', 'tunel', 'limpiamos', '50', 'minutos', 'aceite', 'desengrasante', 'posterior', 'baldeo', 'sacamos', 'vehiculos', 'ambrosio']"
129,Salida de vía,Aviso de accidente de moto. Señalizamos con BUL. El conductor de la moto es atendido por SAMUR y finalmente lo llevan al Hospital. La moto la sacamos con C-10 y la llevamos al depósito,"['aviso', 'accidente', 'moto', 'señalizamos', 'bul', 'conductor', 'moto', 'atendido', 'samur', 'finalmente', 'llevan', 'hospital', 'moto', 'sacamos', 'c10', 'llevamos', 'deposito']"
130,Otros,Caída de motorista en carril izquierdo. Herido leve trasladado,"['caida', 'motorista', 'carril', 'izquierdo', 'herido', 'leve', 'trasladado']"
131,Colisión de vehículos,"Accidente en carril derecho, herido trasladado leve","['accidente', 'carril', 'derecho', 'herido', 'trasladado', 'leve']"
132,Colisión de vehículos,Accidente en carril derecho. Los vehiculos se retiran por sus medios,"['accidente', 'carril', 'derecho', 'vehiculos', 'retiran', 'medios']"
133,Colisión de vehículos,Accidente que a la llegada esta Policía. Moto golpea con coche . Vehiculo B moto golpea A. ,"['accidente', 'llegada', 'policia', 'moto', 'golpea', 'coche', 'vehiculo', 'moto', 'golpea']"
134,Otros,Caida de motorista en carriles izquierdos. Es atendido y trasladado por Samur.,"['caida', 'motorista', 'carriles', 'izquierdos', 'atendido', 'trasladado', 'samur']"
135,Colisión de vehículos,Colisión de vehiculos en carril izquierdo. Policía lo pasa a arcen derecho. Cuando llego solo hay un vehiculo.,"['colision', 'vehiculos', 'carril', 'izquierdo', 'policia', 'pasa', 'arcen', 'derecho', 'llego', 'vehiculo']"
136,Salida de vía,"Vehículo impacta lateralmente con acera del hastial izquierdo quedando en sentido contrario a la circulación. El conductor dirige el vehículo hasta carril derecho y lo detiene Policía Municipal, le realiza prueba de alcoholemia resultando positiva. Grúa municipal retira el vehículo al deposito municipal El Escuadron. El conductor no sufre daños personales","['vehiculo', 'impacta', 'lateralmente', 'acera', 'hastial', 'izquierdo', 'quedando', 'sentido', 'contrario', 'circulacion', 'conductor', 'dirige', 'vehiculo', 'carril', 'derecho', 'detiene', 'policia', 'municipal', 'realiza', 'prueba', 'alcoholemia', 'resultando', 'positiva', 'grua', 'municipal', 'retira', 'vehiculo', 'deposito', 'municipal', 'escuadron', 'conductor', 'sufre', 'daños', 'personales']"
137,Colisión de vehículos,"Accidente por alcance, tres vehículos implicados","['accidente', 'alcance', 'vehiculos', 'implicados']"
138,Colisión de vehículos,Aviso del centro de control accidente carriles centrales. No hay heridos. Corto 2 carriles centrales. Limpio combustible,"['aviso', 'centro', 'control', 'accidente', 'carriles', 'centrales', 'heridos', 'corto', '2', 'carriles', 'centrales', 'limpio', 'combustible']"
140,Colisión de vehículos,"Alcance dos vehículos, cuando vamos por el 19XC40 nos anulan incidencia y nos trasladamos al 04FL80, a relevar a Calderón","['alcance', 'vehiculos', '19xc40', 'anulan', 'incidencia', 'trasladamos', '04fl80', 'relevar', 'calderon']"
141,Colisión de vehículos,"Señalizar accidente en carril central, se pasan arcen derecho.","['señalizar', 'accidente', 'carril', 'central', 'pasan', 'arcen', 'derecho']"
142,Colisión de vehículos,Señalizar accidente arcen derecho. No hay heridos.,"['señalizar', 'accidente', 'arcen', 'derecho', 'heridos']"
143,Colisión de vehículos,"Colisión de vehiculos en carril central. Retiro los vehiculos al arcen derecho, se toman datos y nos retiramos del punto.","['colision', 'vehiculos', 'carril', 'central', 'retiro', 'vehiculos', 'arcen', 'derecho', 'toman', 'datos', 'retiramos', 'punto']"
144,Colisión de vehículos,"Accidente en carril derecho, sin heridos. A mi llegada Policía pasa los vehiculos al arcen derecho. Se retiran por sus medios.","['accidente', 'carril', 'derecho', 'heridos', 'llegada', 'policia', 'pasa', 'vehiculos', 'arcen', 'derecho', 'retiran', 'medios']"
145,Colisión de vehículos,"Alcance entre vehiculos en 26RA, uno de ellos se retrira por sus medios.","['alcance', 'vehiculos', '26ra', 'retrira', 'medios']"
146,Colisión de vehículos,Accidente en carril izquierdo. Herido leve dado de alta en el punto.,"['accidente', 'carril', 'izquierdo', 'herido', 'leve', 'alta', 'punto']"
147,Colisión de vehículos,"Colisión de vehiculos por alcance , sin heridos, sin daños. Los saco fuera de zona para haecer parte.","['colision', 'vehiculos', 'alcance', 'heridos', 'daños', 'saco', 'zona', 'haecer']"
148,Colisión de vehículos,Colisión de vehiculos. 1 herido leve dado de alta an el lugar.,"['colision', 'vehiculos', '1', 'herido', 'leve', 'alta', 'an']"
149,Colisión de vehículos,Veo vehiculo parado en carril derecho. Cuando llego me dice que ha sido una colisión y el 1 vehiculo se ha ido´el suyo esta a espera de grua.,"['veo', 'vehiculo', 'parado', 'carril', 'derecho', 'llego', 'colision', '1', 'vehiculo', 'ido´el', 'espera', 'grua']"
150,Colisión de vehículos,Aviso de C. control accidente traslado del herido a Frepma (capitan Haya9,"['aviso', 'control', 'accidente', 'traslado', 'herido', 'frepma', 'capitan', 'haya9']"
151,Colisión de vehículos,Señalizar los 2 vehiculos que quedaban en carril derecho.,"['señalizar', '2', 'vehiculos', 'quedaban', 'carril', 'derecho']"
152,Colisión de vehículos,Colisión por alcance entre 2 vehiculos no victima. Salen por sus medios.,"['colision', 'alcance', '2', 'vehiculos', 'victima', 'salen', 'medios']"
153,Colisión de vehículos,"Aviso por alcance entre dos vehículos , reanudan la marcha antes de nuestra llegada. Salida anulada.","['aviso', 'alcance', 'vehiculos', 'reanudan', 'marcha', 'llegada', 'salida', 'anulada']"
154,Colisión de vehículos,Aviso de C. Control accidente carril derecho. Traslado al herido al Gregorio Marañon.,"['aviso', 'control', 'accidente', 'carril', 'derecho', 'traslado', 'herido', 'gregorio', 'marañon']"
155,Colisión de vehículos,Accidente por alcance con 3 vehiculos implicados. Sin heridos.,"['accidente', 'alcance', '3', 'vehiculos', 'implicados', 'heridos']"
156,Colisión de vehículos,Accidente en carril izquierdo.,"['accidente', 'carril', 'izquierdo']"
157,Colisión de vehículos,Accidente. Alcance entre dos vehiculos en carril derecho. El vehiculo 1 sale por túnel por sus medios. Grua f-11 carga el vehiculo 2 y lo pasa al exterior. No se precisa Samur ya que nadie sufre dalos personales.,"['accidente', 'alcance', 'vehiculos', 'carril', 'derecho', 'vehiculo', '1', 'sale', 'tunel', 'medios', 'grua', 'f11', 'carga', 'vehiculo', '2', 'pasa', 'exterior', 'precisa', 'samur', 'sufre', 'dalos', 'personales']"
158,Colisión de vehículos,"Accidente. Alcance entre vehiculo y moto, en carril izquierdo. El vehiculo 1 sale del túnel por sus medios, grua C-10 carga la moto y la sacamos al exterior. Por orden de Policía movemos los dos vehiculos al apartadero del 18RV para proceder a la toma de datos. No se precisa Samur ya que nadie sufre daños personales.","['accidente', 'alcance', 'vehiculo', 'moto', 'carril', 'izquierdo', 'vehiculo', '1', 'sale', 'tunel', 'medios', 'grua', 'c10', 'carga', 'moto', 'sacamos', 'exterior', 'orden', 'policia', 'movemos', 'vehiculos', 'apartadero', '18rv', 'proceder', 'toma', 'datos', 'precisa', 'samur', 'sufre', 'daños', 'personales']"
159,Colisión de vehículos,Accidente en carril derecho. ,"['accidente', 'carril', 'derecho']"
160,Colisión de vehículos,Colisión por alcance sin heridos. Corto carril izquierdo,"['colision', 'alcance', 'heridos', 'corto', 'carril', 'izquierdo']"
